,geo,TIME_PERIOD,CPI,Immigrants,Life Satisfaction,Population,Housing Index,GDP,emigration,unemployment,total_population,total_deaths
3108,Italy,1992,,,,56797087.0,,,,,56797087.0,543709.0
3109,Italy,1993,,,,56831821.0,,,,,56831821.0,549974.0
3110,Italy,1994,,,,56843400.0,,,,,56843400.0,554011.0
3111,Italy,1995,,,,56844303.0,,898299.3,,,56844303.0,554323.0
3112,Liechtenstein,1960,,,,16451.0,,,,,16451.0,123.0
3113,Liechtenstein,1961,,,,16877.0,,,,,16877.0,131.0
3114,Liechtenstein,1962,,,,17443.0,,,,,17443.0,166.0
3115,Liechtenstein,1963,,,,18093.0,,,,,18093.0,146.0
3116,Liechtenstein,1964,,,,18755.0,,,,,18755.0,148.0
3117,Liechtenstein,1965,,,,19195.0,,,,,19195.0,156.0
3118,Liechtenstein,1966,,,,19610.0,,,,,19610.0,152.0
3119,Liechtenstein,1967,,,,20175.0,,,,,20175.0,158.0
3120,Liechtenstein,1968,,,,20835.0,,,,,20835.0,148.0
3121,Liechtenstein,1969,,,,21084.0,,,,,21084.0,168.0
3122,Liechtenstein,1970,,,,21140.0,,,,,21140.0,163.0
3123,Liechtenstein,1971,,,,21600.0,,,,,21600.0,186.0
3124,Liechtenstein,1972,,,,22132.0,,,,,22132.0,149.0
3125,Liechtenstein,1973,,,,22785.0,,,,,22785.0,178.0
3126,Liechtenstein,1974,,,,23451.0,,,,,23451.0,147.0
3127,Liechtenstein,1975,,,,23846.0,,,,,23846.0,179.0
3128,Liechtenstein,1976,,,,24058.0,,,,,24058.0,178.0
3129,Liechtenstein,1977,,,,24442.0,,,,,24442.0,148.0
3130,Liechtenstein,1978,,,,25028.0,,,,,25028.0,163.0
3131,Liechtenstein,1979,,,,25575.0,,,,,25575.0,173.0
3132,Liechtenstein,1980,,,,25512.0,,,,,25512.0,175.0
3133,Liechtenstein,1981,,,,25673.0,,,,,25673.0,161.0
3134,Liechtenstein,1982,,,,26255.0,,,,,26255.0,167.0
3135,Liechtenstein,1983,,,,26446.0,,,,,26446.0,151.0
3136,Liechtenstein,1984,,,,26596.0,,,,,26596.0,177.0
3137,Liechtenstein,1985,,,,26878.0,,,,,26878.0,171.0
3138,Liechtenstein,1986,,,,27238.0,,,,,27238.0,188.0
3139,Liechtenstein,1987,,,,27557.0,,,,,27557.0,180.0
3140,Liechtenstein,1988,,,,27948.0,,,,,27948.0,195.0
3141,Liechtenstein,1989,,,,28317.0,,,,,28317.0,172.0
3142,Liechtenstein,1990,,,,28742.0,,,,,28742.0,195.0
3143,Liechtenstein,1991,,,,29209.0,,,,,29209.0,187.0
3144,Liechtenstein,1992,,,,29627.0,,,,,29627.0,180.0
3145,Liechtenstein,1993,,,,30089.0,,,,,30089.0,178.0
3146,Liechtenstein,1994,,,,30470.0,,,,,30470.0,206.0
3147,Liechtenstein,1995,,,,30776.0,,,,,30776.0,225.0
3148,Liechtenstein,1996,,,,31033.0,,,,,31033.0,230.0
3149,Liechtenstein,1997,,,,31232.0,,,,,31232.0,230.0
3150,Liechtenstein,1998,,,,31668.0,,,,,31668.0,208.0
3151,Liechtenstein,1999,,,,32221.0,,,,,32221.0,206.0
3152,Liechtenstein,2000,,,,32645.0,,,,,32645.0,239.0
3153,Liechtenstein,2001,,,,33194.0,,,,,33194.0,220.0
3154,Liechtenstein,2002,,,,33694.0,,,,,33694.0,215.0
3155,Liechtenstein,2003,,,,34079.0,,,,,34079.0,217.0
3156,Liechtenstein,2004,,,,34447.0,,,,,34447.0,198.0
3157,Liechtenstein,2005,,,,34753.0,,,,,34753.0,215.0
3158,Liechtenstein,2006,,,,35037.0,,,,,35037.0,220.0
3159,Liechtenstein,2007,,,,35262.0,,,,,35262.0,227.0
3160,Liechtenstein,2022,,,,39494.0,,,,,39494.0,279.0
3161,Lithuania,1960,,,,2778550.0,,,,,2778550.0,21611.0
3162,Lithuania,1961,,,,2823550.0,,,,,2823550.0,22365.0
3163,Lithuania,1962,,,,2863350.0,,,,,2863350.0,24925.0
3164,Lithuania,1963,,,,2898950.0,,,,,2898950.0,23112.0
3165,Lithuania,1964,,,,2935200.0,,,,,2935200.0,21830.0
3166,Lithuania,1965,,,,2971450.0,,,,,2971450.0,23467.0
3167,Lithuania,1966,,,,3008050.0,,,,,3008050.0,23799.0
3168,Lithuania,1967,,,,3044400.0,,,,,3044400.0,24571.0
3169,Lithuania,1968,,,,3078850.0,,,,,3078850.0,25725.0
3170,Lithuania,1969,,,,3107321.0,,,,,3107321.0,27156.0
3171,Lithuania,1970,,,,3139689.0,,,,,3139689.0,28048.0
3172,Lithuania,1971,,,,3179041.0,,,,,3179041.0,26972.0
3173,Lithuania,1972,,,,3213622.0,,,,,3213622.0,29252.0
3174,Lithuania,1973,,,,3244438.0,,,,,3244438.0,29160.0
3175,Lithuania,1974,,,,3273894.0,,,,,3273894.0,29612.0
3176,Lithuania,1975,,,,3301652.0,,,,,3301652.0,31265.0
3177,Lithuania,1976,,,,3328664.0,,,,,3328664.0,31972.0
3178,Lithuania,1977,,,,3355036.0,,,,,3355036.0,32932.0
3179,Lithuania,1978,,,,3379514.0,,,,,3379514.0,34008.0
3180,Lithuania,1979,,,,3397842.0,,,,,3397842.0,34897.0
3181,Lithuania,1980,,,,3413202.0,,,,,3413202.0,35871.0
3182,Lithuania,1981,,,,3432947.0,,,,,3432947.0,35579.0
3183,Lithuania,1982,,,,3457179.0,,,,,3457179.0,35040.0
3184,Lithuania,1983,,,,3485192.0,,,,,3485192.0,36451.0
3185,Lithuania,1984,,,,3514205.0,,,,,3514205.0,38666.0
3186,Lithuania,1985,,,,3544543.0,,,,,3544543.0,39169.0
3187,Lithuania,1986,,,,3578914.0,,,,,3578914.0,35788.0
3188,Lithuania,1987,,,,3616367.0,,,,,3616367.0,36917.0
3189,Lithuania,1988,,,,3655049.0,,,,,3655049.0,37649.0
3190,Lithuania,1989,,,,3684255.0,,,,,3684255.0,38150.0
3191,Lithuania,1990,,,,3697838.0,,,,,3697838.0,39760.0
3192,Lithuania,1991,,,,3704134.0,,,,,3704134.0,41013.0
3193,Lithuania,1992,,,,3700114.0,,,,,3700114.0,41455.0
3194,Lithuania,1993,,,,3682613.0,,,,,3682613.0,46107.0
3195,Lithuania,1994,,,,3657144.0,,,,,3657144.0,46486.0
3196,Lithuania,1995,,,,3629102.0,,5121.7,,,3629102.0,45306.0
3197,Luxembourg,1960,,,,313970.0,,,,,313970.0,3716.0
3198,Luxembourg,1961,,,,316845.0,,,,,316845.0,3616.0
3199,Luxembourg,1962,,,,320750.0,,,,,320750.0,4037.0
3200,Luxembourg,1963,,,,324100.0,,,,,324100.0,3929.0
3201,Luxembourg,1964,,,,327750.0,,,,,327750.0,3857.0
3202,Luxembourg,1965,,,,331500.0,,,,,331500.0,4057.0
3203,Luxembourg,1966,,,,333895.0,,,,,333895.0,4050.0
3204,Luxembourg,1967,,,,334995.0,,,,,334995.0,4124.0
3205,Luxembourg,1968,,,,335850.0,,,,,335850.0,4098.0
3206,Luxembourg,1969,,,,337504.0,,,,,337504.0,4193.0
3207,Luxembourg,1970,,,,339174.0,,,,,339174.0,4154.0
3208,Luxembourg,1971,,,,342421.0,,,,,342421.0,4387.0
3209,Luxembourg,1972,,,,346600.0,,,,,346600.0,4121.0
3210,Luxembourg,1973,,,,350450.0,,,,,350450.0,4192.0
3211,Luxembourg,1974,,,,355050.0,,,,,355050.0,4315.0
3212,Luxembourg,1975,,,,358950.0,,,,,358950.0,4370.0
3213,Luxembourg,1976,,,,360731.0,,,,,360731.0,4507.0
3214,Luxembourg,1977,,,,361358.0,,,,,361358.0,4083.0
3215,Luxembourg,1978,,,,362007.0,,,,,362007.0,4187.0
3216,Luxembourg,1979,,,,362856.0,,,,,362856.0,3985.0
3217,Luxembourg,1980,,,,364150.0,,,,,364150.0,4113.0
3218,Luxembourg,1981,,,,365225.0,,,,,365225.0,4105.0
3219,Luxembourg,1982,,,,365525.0,,,,,365525.0,4133.0
3220,Luxembourg,1983,,,,365622.0,,,,,365622.0,4129.0
3221,Luxembourg,1984,,,,365998.0,,,,,365998.0,4072.0
3222,Luxembourg,1985,,,,366706.0,,,,,366706.0,4027.0
3223,Luxembourg,1986,,,,368355.0,,,,,368355.0,3970.0
3224,Luxembourg,1987,,,,370750.0,,,,,370750.0,4012.0
3225,Luxembourg,1988,,,,373450.0,,,,,373450.0,3840.0
3226,Luxembourg,1989,,,,377100.0,,,,,377100.0,3984.0
3227,Luxembourg,1990,,,,381850.0,,,,,381850.0,3773.0
3228,Luxembourg,1991,,,,387000.0,,,,,387000.0,3744.0
3229,Luxembourg,1992,,,,392175.0,,,,,392175.0,4021.0
3230,Luxembourg,1993,,,,397475.0,,,,,397475.0,3915.0
3231,Luxembourg,1994,,,,402925.0,,,,,402925.0,3800.0
3232,Luxembourg,1995,,,,408625.0,,15946.2,,,408625.0,3797.0
3233,Latvia,1960,,,,2120979.0,,,,,2120979.0,21314.0
3234,Latvia,1961,,,,2152681.0,,,,,2152681.0,21759.0
3235,Latvia,1962,,,,2181586.0,,,,,2181586.0,23592.0
3236,Latvia,1963,,,,2210919.0,,,,,2210919.0,22703.0
3237,Latvia,1964,,,,2240623.0,,,,,2240623.0,21165.0
3238,Latvia,1965,,,,2265919.0,,,,,2265919.0,22780.0
3239,Latvia,1966,,,,2283217.0,,,,,2283217.0,23350.0
3240,Latvia,1967,,,,2301220.0,,,,,2301220.0,24362.0
3241,Latvia,1968,,,,2323619.0,,,,,2323619.0,25104.0
3242,Latvia,1969,,,,2343173.0,,,,,2343173.0,26229.0
3243,Latvia,1970,,,,2359164.0,,,,,2359164.0,26546.0
3244,Latvia,1971,,,,2376389.0,,,,,2376389.0,26275.0
3245,Latvia,1972,,,,2395674.0,,,,,2395674.0,27296.0
3246,Latvia,1973,,,,2415819.0,,,,,2415819.0,28139.0
3247,Latvia,1974,,,,2437186.0,,,,,2437186.0,28143.0
3248,Latvia,1975,,,,2456130.0,,,,,2456130.0,30042.0
3249,Latvia,1976,,,,2470989.0,,,,,2470989.0,30373.0
3250,Latvia,1977,,,,2485073.0,,,,,2485073.0,30869.0
3251,Latvia,1978,,,,2497921.0,,,,,2497921.0,31261.0
3252,Latvia,1979,,,,2505953.0,,,,,2505953.0,32162.0
3253,Latvia,1980,,,,2511701.0,,,,,2511701.0,32100.0
3254,Latvia,1981,,,,2519421.0,,,,,2519421.0,32090.0
3255,Latvia,1982,,,,2531080.0,,,,,2531080.0,31234.0
3256,Latvia,1983,,,,2546011.0,,,,,2546011.0,32330.0
3257,Latvia,1984,,,,2562047.0,,,,,2562047.0,33406.0
3258,Latvia,1985,,,,2578873.0,,,,,2578873.0,34166.0
3259,Latvia,1986,,,,2599892.0,,,,,2599892.0,31328.0
3260,Latvia,1987,,,,2626583.0,,,,,2626583.0,32150.0
3261,Latvia,1988,,,,2653434.0,,,,,2653434.0,32421.0
3262,Latvia,1989,,,,2666955.0,,,,,2666955.0,32584.0
3263,Latvia,1990,,,,2663151.0,,,,,2663151.0,34812.0
3264,Latvia,1991,,,,2650581.0,,,,,2650581.0,34749.0
3265,Latvia,1992,,,,2614338.0,,,,,2614338.0,35420.0
3266,Latvia,1993,,,,2563290.0,,,,,2563290.0,39197.0
3267,Latvia,1994,,,,2520742.0,,,,,2520742.0,41757.0
3268,Latvia,1995,,,,2485056.0,,4137.4,,,2485056.0,38931.0
3269,Monaco,2004,,,,32957.0,,,,,32957.0,525.0
3270,Monaco,2015,,,,37950.0,,,,,37950.0,289.0
3271,Monaco,2016,,,,37875.0,,,,,37875.0,298.0
3272,Monaco,2018,,,,38300.0,,,,,38300.0,253.0
3273,Moldova,1996,,,,3994885.0,,,,,3994885.0,49748.0
3274,Moldova,1997,,,,3656730.0,,,,,3656730.0,42957.0
3275,Moldova,1998,,,,3652745.0,,,,,3652745.0,39922.0
3276,Moldova,1999,,,,3647000.0,,,,,3647000.0,41315.0
3277,Moldova,2000,,,,3639591.0,,,,,3639591.0,41224.0
3278,Moldova,2001,,,,3631462.0,,,,,3631462.0,40075.0
3279,Moldova,2002,,,,3623062.0,,,,,3623062.0,41852.0
3280,Moldova,2003,,,,3612874.0,,,,,3612874.0,43079.0
3281,Moldova,2004,,,,3603936.0,,,,,3603936.0,41668.0
3282,Moldova,2005,,,,3595186.0,,,,,3595186.0,44689.0
3283,Moldova,2008,,,,3570108.0,,,,,3570108.0,41948.0
3284,Moldova,2009,,,,3565604.0,,,,,3565604.0,42139.0
3285,Moldova,2010,,,,3562063.0,,,,,3562063.0,43631.0
3286,Moldova,2011,,,,3559986.0,,,,,3559986.0,39249.0
3287,Moldova,2012,,,,3559519.0,,,,,3559519.0,39560.0
3288,Moldova,2013,,,,3558566.0,,,,,3558566.0,38060.0
3289,Moldova,2014,,,,2856950.0,,,,,2856950.0,39555.0
3290,Moldova,2015,,,,2834530.0,,,,,2834530.0,39848.0
3291,Moldova,2016,,,,2802170.0,,,,,2802170.0,38454.0
3292,Moldova,2017,,,,2755158.0,,,,,2755158.0,36820.0
3293,Moldova,2018,,,,2708214.0,,,,,2708214.0,37307.0
3294,Moldova,2019,,,,2663251.0,,,,,2663251.0,36416.0
3295,Moldova,2020,,,,2618773.0,,,,,2618773.0,40656.0
3296,Moldova,2022,,,,2558244.0,,,,,2558244.0,36157.0
3297,Montenegro,1995,,,,618166.0,,,,,618166.0,4931.0
3298,Montenegro,1996,,,,604464.0,,,,,604464.0,4982.0
3299,Montenegro,1997,,,,606759.0,,,,,606759.0,5153.0
3300,Montenegro,1998,,,,609054.0,,,,,609054.0,5312.0
3301,Montenegro,1999,,,,606677.0,,,,,606677.0,5393.0
3302,Montenegro,2000,,,,604570.0,,,,,604570.0,5412.0
3303,Montenegro,2001,,,,607224.0,,,,,607224.0,5431.0
3304,Montenegro,2002,,,,609485.0,,,,,609485.0,5513.0
3305,Montenegro,2003,,,,611362.0,,,,,611362.0,5704.0
3306,Montenegro,2004,,,,612817.0,,,,,612817.0,5707.0
3307,Montenegro,2005,,,,613265.0,,,,,613265.0,5839.0
3308,Montenegro,2006,,,,613867.0,,2169.6,,,613867.0,5968.0
3309,Montenegro,2007,,,,615084.0,,2689.1,,,615084.0,5979.0
3310,Montenegro,2008,,,,616350.0,,3103.3,,,616350.0,5708.0
3311,Montenegro,2009,,,,618079.0,,2993.9,,,618079.0,5862.0
3312,North Macedonia,1960,,,,1391927.0,,,,,1391927.0,14007.0
3313,North Macedonia,1961,,,,1408302.0,,,,,1408302.0,13141.0
3314,North Macedonia,1962,,,,1427771.0,,,,,1427771.0,16155.0
3315,North Macedonia,1963,,,,1449932.0,,,,,1449932.0,13229.0
3316,North Macedonia,1964,,,,1473996.0,,,,,1473996.0,13286.0
3317,North Macedonia,1965,,,,1499729.0,,,,,1499729.0,12758.0
3318,North Macedonia,1966,,,,1525841.0,,,,,1525841.0,12306.0
3319,North Macedonia,1967,,,,1550453.0,,,,,1550453.0,12523.0
3320,North Macedonia,1968,,,,1575714.0,,,,,1575714.0,12461.0
3321,North Macedonia,1969,,,,1602993.0,,,,,1602993.0,13111.0
3322,North Macedonia,1970,,,,1629061.0,,,,,1629061.0,12430.0
3323,North Macedonia,1971,,,,1654076.0,,,,,1654076.0,12447.0
3324,North Macedonia,1972,,,,1679456.0,,,,,1679456.0,13096.0
3325,North Macedonia,1973,,,,1704602.0,,,,,1704602.0,12217.0
3326,North Macedonia,1974,,,,1729935.0,,,,,1729935.0,12143.0
3327,North Macedonia,1975,,,,1756335.0,,,,,1756335.0,12629.0
3328,North Macedonia,1976,,,,1783518.0,,,,,1783518.0,12377.0
3329,North Macedonia,1977,,,,1810148.0,,,,,1810148.0,12899.0
3330,North Macedonia,1978,,,,1836270.0,,,,,1836270.0,12577.0
3331,North Macedonia,1979,,,,1863728.0,,,,,1863728.0,12653.0
3332,North Macedonia,1980,,,,1891319.0,,,,,1891319.0,13534.0
3333,North Macedonia,1981,,,,1916713.0,,,,,1916713.0,13378.0
3334,North Macedonia,1982,,,,1941914.0,,,,,1941914.0,13502.0
3335,North Macedonia,1983,,,,1967556.0,,,,,1967556.0,14391.0
3336,North Macedonia,1984,,,,1992424.0,,,,,1992424.0,14066.0
3337,North Macedonia,1985,,,,2016942.0,,,,,2016942.0,14408.0
3338,North Macedonia,1986,,,,2041064.0,,,,,2041064.0,14438.0
3339,North Macedonia,1987,,,,2065005.0,,,,,2065005.0,14644.0
3340,North Macedonia,1988,,,,2088651.0,,,,,2088651.0,14565.0
3341,North Macedonia,1989,,,,1986678.0,,,,,1986678.0,14592.0
3342,North Macedonia,1990,,,,1881991.0,,,,,1881991.0,14643.0
3343,North Macedonia,1991,,,,1899907.0,,,,,1899907.0,14789.0
3344,North Macedonia,1992,,,,1984971.0,,,,,1984971.0,16022.0
3345,North Macedonia,1993,,,,1998871.0,,,,,1998871.0,15591.0
3346,North Macedonia,1994,,,,1947003.0,,,,,1947003.0,15771.0
3347,North Macedonia,1995,,,,1964476.0,,,,,1964476.0,16338.0
3348,North Macedonia,1996,,,,1981543.0,,,,,1981543.0,16063.0
3349,North Macedonia,1997,,,,1996869.0,,,,,1996869.0,16596.0
3350,North Macedonia,1998,,,,2007523.0,,,,,2007523.0,16870.0
3351,North Macedonia,1999,,,,2017142.0,,,,,2017142.0,16789.0
3352,North Macedonia,2003,,,,2026773.0,,4385.9,,,2026773.0,18006.0
3353,Malta,1960,,,,326550.0,,,,,326550.0,2819.0
3354,Malta,1961,,,,325250.0,,,,,325250.0,2937.0
3355,Malta,1962,,,,323900.0,,,,,323900.0,2840.0
3356,Malta,1963,,,,322550.0,,,,,322550.0,2981.0
3357,Malta,1964,,,,321250.0,,,,,321250.0,2756.0
3358,Malta,1965,,,,318800.0,,,,,318800.0,3001.0
3359,Malta,1966,,,,315200.0,,,,,315200.0,2865.0
3360,Malta,1967,,,,311550.0,,,,,311550.0,2985.0
3361,Malta,1968,,,,307900.0,,,,,307900.0,2883.0
3362,Malta,1969,,,,304300.0,,,,,304300.0,3024.0
3363,Malta,1970,,,,302650.0,,,,,302650.0,3070.0
3364,Malta,1971,,,,302700.0,,,,,302700.0,3090.0
3365,Malta,1972,,,,302450.0,,,,,302450.0,2891.0
3366,Malta,1973,,,,302200.0,,,,,302200.0,2935.0
3367,Malta,1974,,,,301996.0,,,,,301996.0,2747.0
3368,Malta,1975,,,,304222.0,,,,,304222.0,2900.0
3369,Malta,1976,,,,305774.0,,,,,305774.0,2967.0
3370,Malta,1977,,,,306970.0,,,,,306970.0,2872.0
3371,Malta,1978,,,,310182.0,,,,,310182.0,3263.0
3372,Malta,1979,,,,313342.0,,,,,313342.0,2968.0
3373,Malta,1980,,,,316645.0,,,,,316645.0,3216.0
3374,Malta,1981,,,,318982.0,,,,,318982.0,3062.0
3375,Malta,1982,,,,325898.0,,,,,325898.0,3050.0
3376,Malta,1983,,,,330524.0,,,,,330524.0,3137.0
3377,Malta,1984,,,,330593.0,,,,,330593.0,2903.0
3378,Malta,1985,,,,336452.0,,,,,336452.0,2837.0
3379,Malta,1986,,,,342121.0,,,,,342121.0,2824.0
3380,Malta,1987,,,,344485.0,,,,,344485.0,2908.0
3381,Malta,1988,,,,347325.0,,,,,347325.0,2708.0
3382,Malta,1989,,,,350722.0,,,,,350722.0,2610.0
3383,Malta,1990,,,,354170.0,,,,,354170.0,2745.0
3384,Malta,1991,,,,363845.0,,,,,363845.0,2875.0
3385,Malta,1992,,,,367618.0,,,,,367618.0,2900.0
3386,Malta,1993,,,,371308.0,,,,,371308.0,2692.0
3387,Malta,1994,,,,374797.0,,,,,374797.0,2698.0
3388,Malta,1995,,,,377419.0,,2846.6,,,377419.0,2708.0
3389,Netherlands,1960,,,,11486631.0,,,,,11486631.0,87486.0
3390,Netherlands,1961,,,,11638712.0,,,,,11638712.0,87923.0
3391,Netherlands,1962,,,,11805689.0,,,,,11805689.0,93558.0
3392,Netherlands,1963,,,,11965966.0,,,,,11965966.0,95734.0
3393,Netherlands,1964,,,,12127120.0,,,,,12127120.0,93437.0
3394,Netherlands,1965,,,,12294732.0,,,,,12294732.0,98026.0
3395,Netherlands,1966,,,,12456251.0,,,,,12456251.0,100516.0
3396,Netherlands,1967,,,,12598201.0,,,,,12598201.0,99792.0
3397,Netherlands,1968,,,,12729721.0,,,,,12729721.0,104989.0
3398,Netherlands,1969,,,,12877984.0,,,,,12877984.0,107615.0
3399,Netherlands,1970,,,,13038526.0,,,,,13038526.0,109619.0
3400,Netherlands,1971,,,,13194497.0,,,,,13194497.0,110243.0
3401,Netherlands,1972,,,,13328593.0,,,,,13328593.0,113576.0
3402,Netherlands,1973,,,,13439322.0,,,,,13439322.0,110682.0
3403,Netherlands,1974,,,,13545056.0,,,,,13545056.0,109250.0
3404,Netherlands,1975,,,,13666335.0,,,,,13666335.0,113737.0
3405,Netherlands,1976,,,,13774037.0,,,,,13774037.0,114454.0
3406,Netherlands,1977,,,,13856185.0,,,,,13856185.0,110093.0
3407,Netherlands,1978,,,,13941700.0,,,,,13941700.0,114415.0
3408,Netherlands,1979,,,,14038270.0,,,,,14038270.0,112565.0
3409,Netherlands,1980,,,,14149800.0,,,,,14149800.0,114279.0
3410,Netherlands,1981,,,,14247208.0,,,,,14247208.0,115515.0
3411,Netherlands,1982,,,,14312690.0,,,,,14312690.0,117264.0
3412,Netherlands,1983,,,,14367070.0,,,,,14367070.0,117761.0
3413,Netherlands,1984,,,,14424211.0,,,,,14424211.0,119812.0
3414,Netherlands,1985,,,,14491632.0,,,,,14491632.0,122704.0
3415,Netherlands,1986,,,,14572278.0,,,,,14572278.0,125307.0
3416,Netherlands,1987,,,,14665037.0,,,,,14665037.0,122199.0
3417,Netherlands,1988,,,,14760094.0,,,,,14760094.0,124163.0
3418,Netherlands,1989,,,,14848907.0,,,,,14848907.0,128905.0
3419,Netherlands,1990,,,,14951510.0,,,,,14951510.0,128824.0
3420,Netherlands,1991,,,,15069798.0,,,,,15069798.0,129958.0
3421,Netherlands,1992,,,,15184166.0,,,,,15184166.0,129887.0
3422,Netherlands,1993,,,,15290368.0,,,,,15290368.0,137795.0
3423,Netherlands,1994,,,,15382838.0,,,,,15382838.0,133471.0
3424,Netherlands,1995,,,,15459006.0,,346000.8,,,15459006.0,135675.0
3425,Norway,1960,,,,3581239.0,,,,,3581239.0,32437.0
3426,Norway,1961,,,,3609800.0,,,,,3609800.0,33191.0
3427,Norway,1962,,,,3638918.0,,,,,3638918.0,34165.0
3428,Norway,1963,,,,3666537.0,,,,,3666537.0,36654.0
3429,Norway,1964,,,,3694339.0,,,,,3694339.0,34959.0
3430,Norway,1965,,,,3723168.0,,,,,3723168.0,35129.0
3431,Norway,1966,,,,3753012.0,,,,,3753012.0,35920.0
3432,Norway,1967,,,,3784539.0,,,,,3784539.0,36174.0
3433,Norway,1968,,,,3816486.0,,,,,3816486.0,37623.0
3434,Norway,1969,,,,3847707.0,,,,,3847707.0,38966.0
3435,Norway,1970,,,,3875763.0,,,,,3875763.0,38709.0
3436,Norway,1971,,,,3903039.0,,,,,3903039.0,38975.0
3437,Norway,1972,,,,3933004.0,,,,,3933004.0,39370.0
3438,Norway,1973,,,,3960612.0,,,,,3960612.0,39958.0
3439,Norway,1974,,,,3985258.0,,,,,3985258.0,39464.0
3440,Norway,1975,,,,4007313.0,,,,,4007313.0,40061.0
3441,Norway,1976,,,,4026152.0,,,,,4026152.0,40216.0
3442,Norway,1977,,,,4043205.0,,,,,4043205.0,39824.0
3443,Norway,1978,,,,4058671.0,,,,,4058671.0,40682.0
3444,Norway,1979,,,,4072517.0,,,,,4072517.0,41632.0
3445,Norway,1980,,,,4085620.0,,,,,4085620.0,41340.0
3446,Norway,1981,,,,4099702.0,,,,,4099702.0,41893.0
3447,Norway,1982,,,,4114787.0,,,,,4114787.0,41454.0
3448,Norway,1983,,,,4128432.0,,,,,4128432.0,42224.0
3449,Norway,1984,,,,4140099.0,,,,,4140099.0,42581.0
3450,Norway,1985,,,,4152516.0,,,,,4152516.0,44372.0
3451,Norway,1986,,,,4167354.0,,,,,4167354.0,43561.0
3452,Norway,1987,,,,4186905.0,,,,,4186905.0,44959.0
3453,Norway,1988,,,,4209488.0,,,,,4209488.0,45354.0
3454,Norway,1989,,,,4226901.0,,,,,4226901.0,45173.0
3455,Norway,1990,,,,4241473.0,,,,,4241473.0,46021.0
3456,Norway,1991,,,,4261732.0,,,,,4261732.0,44923.0
3457,Norway,1992,,,,4286401.0,,,,,4286401.0,44731.0
3458,Norway,1993,,,,4311991.0,,,,,4311991.0,46597.0
3459,Norway,1994,,,,4336613.0,,,,,4336613.0,44071.0
3460,Norway,1995,,,,4359184.0,,116241.0,,,4359184.0,45190.0
3461,Poland,1960,,,,29637450.0,,,,,29637450.0,224167.0
3462,Poland,1961,,,,29964000.0,,,,,29964000.0,227759.0
3463,Poland,1962,,,,30308500.0,,,,,30308500.0,239199.0
3464,Poland,1963,,,,30712000.0,,,,,30712000.0,231186.0
3465,Poland,1964,,,,31139450.0,,,,,31139450.0,236985.0
3466,Poland,1965,,,,31444950.0,,,,,31444950.0,232421.0
3467,Poland,1966,,,,31681000.0,,,,,31681000.0,232945.0
3468,Poland,1967,,,,31987155.0,,,,,31987155.0,247705.0
3469,Poland,1968,,,,32294655.0,,,,,32294655.0,244103.0
3470,Poland,1969,,,,32548300.0,,,,,32548300.0,264516.0
3471,Poland,1970,,,,32664300.0,,,,,32664300.0,266799.0
3472,Poland,1971,,,,32783500.0,,,,,32783500.0,283702.0
3473,Poland,1972,,,,33055650.0,,,,,33055650.0,265250.0
3474,Poland,1973,,,,33357200.0,,,,,33357200.0,279491.0
3475,Poland,1974,,,,33678899.0,,,,,33678899.0,277085.0
3476,Poland,1975,,,,34015199.0,,,,,34015199.0,296896.0
3477,Poland,1976,,,,34356300.0,,,,,34356300.0,304057.0
3478,Poland,1977,,,,34689050.0,,,,,34689050.0,312956.0
3479,Poland,1978,,,,34965600.0,,,,,34965600.0,328080.0
3480,Poland,1979,,,,35247217.0,,,,,35247217.0,325984.0
3481,Poland,1980,,,,35574150.0,,,,,35574150.0,350203.0
3482,Poland,1981,,,,35898587.0,,,,,35898587.0,328923.0
3483,Poland,1982,,,,36230481.0,,,,,36230481.0,337874.0
3484,Poland,1983,,,,36571808.0,,,,,36571808.0,352255.0
3485,Poland,1984,,,,36904134.0,,,,,36904134.0,367562.0
3486,Poland,1985,,,,37201885.0,,,,,37201885.0,383987.0
3487,Poland,1986,,,,37456119.0,,,,,37456119.0,378781.0
3488,Poland,1987,,,,37668045.0,,,,,37668045.0,380663.0
3489,Poland,1988,,,,37824487.0,,,,,37824487.0,373018.0
3490,Poland,1989,,,,37961529.0,,,,,37961529.0,383074.0
3491,Poland,1990,,,,38110782.0,,,,,38110782.0,390343.0
3492,Poland,1991,,,,38246193.0,,,,,38246193.0,405716.0
3493,Poland,1992,,,,38363667.0,,,,,38363667.0,394729.0
3494,Poland,1993,,,,38461408.0,,,,,38461408.0,392259.0
3495,Poland,1994,,,,38542652.0,,,,,38542652.0,386398.0
3496,Poland,1995,,,,38594998.0,,108834.6,,,38594998.0,386083.0
3497,Portugal,1960,,,,8857716.0,,,,,8857716.0,95009.0
3498,Portugal,1961,,,,8929316.0,,,,,8929316.0,99590.0
3499,Portugal,1962,,,,8993985.0,,,,,8993985.0,96864.0
3500,Portugal,1963,,,,9030355.0,,,,,9030355.0,98011.0
3501,Portugal,1964,,,,9035365.0,,,,,9035365.0,96878.0
3502,Portugal,1965,,,,8998595.0,,,,,8998595.0,95187.0
3503,Portugal,1966,,,,8930990.0,,,,,8930990.0,100088.0
3504,Portugal,1967,,,,8874520.0,,,,,8874520.0,95816.0
3505,Portugal,1968,,,,8836650.0,,,,,8836650.0,94661.0
