,geo,TIME_PERIOD,CPI,Immigrants,Life Satisfaction,OBS_VALUE,Housing Index
822,Norway,2002,79.7,40122.0,,4538159.0,
823,Norway,2003,81.3,35957.0,,4564855.0,
824,Norway,2004,81.8,36482.0,,4591910.0,
825,Norway,2005,83.1,40148.0,,4623291.0,54.24
826,Norway,2006,85.1,45776.0,,4660677.0,61.66
827,Norway,2007,85.7,61774.0,,4709153.0,69.43
828,Norway,2008,88.7,58123.0,,4768212.0,68.69
829,Norway,2009,90.7,55953.0,,4828726.0,69.99
830,Norway,2010,92.8,69214.0,,4889252.0,75.77
831,Norway,2011,94.0,70337.0,,4953088.0,81.95
832,Norway,2012,94.3,69908.0,,5018573.0,87.48
833,Norway,2013,96.2,68313.0,7.9,5079623.0,91.24
834,Norway,2014,98.0,66903.0,,5137232.0,93.74
835,Norway,2015,100.0,60816.0,,5188607.0,100.0
836,Norway,2016,103.9,61460.0,,5234519.0,107.88
837,Norway,2017,105.8,53351.0,,5276968.0,113.75
838,Norway,2018,109.0,47864.0,8.0,5311916.0,115.53
839,Norway,2019,111.5,48680.0,,5347896.0,120.18
840,Norway,2020,112.8,36287.0,,5379475.0,126.11
841,Norway,2021,117.2,53947.0,7.4,5408320.0,137.66
842,Norway,2022,124.5,,7.6,5457127.0,145.71
843,Poland,1996,46.2,,,38624370.0,
844,Poland,1997,53.1,,,38649660.0,
845,Poland,1998,59.4,8916.0,,38663481.0,
846,Poland,1999,63.6,7525.0,,38660271.0,
847,Poland,2000,70.0,7331.0,,38258629.0,
848,Poland,2001,73.8,6625.0,,38248076.0,
849,Poland,2002,75.2,6587.0,,38230364.0,
850,Poland,2003,75.7,7048.0,,38204570.0,
851,Poland,2004,78.5,9495.0,,38182222.0,
852,Poland,2005,80.2,9364.0,,38165445.0,
853,Poland,2006,81.2,10802.0,,38141267.0,
854,Poland,2007,83.3,14995.0,,38120560.0,
855,Poland,2008,86.8,15275.0,,38125759.0,
856,Poland,2009,90.3,189166.0,,38151603.0,
857,Poland,2010,92.7,155131.0,,38042794.0,105.61
858,Poland,2011,96.3,157059.0,,38063255.0,105.7
859,Poland,2012,99.8,217546.0,,38063164.0,102.01
860,Poland,2013,100.6,220311.0,7.3,38040196.0,97.54
861,Poland,2014,100.7,222275.0,,38011735.0,98.5
862,Poland,2015,100.0,218147.0,,37986412.0,100.0
863,Poland,2016,99.8,208302.0,,37970087.0,101.86
864,Poland,2017,101.4,209353.0,,37974826.0,105.78
865,Poland,2018,102.6,214083.0,7.8,37974750.0,112.74
866,Poland,2019,104.8,226649.0,,37965475.0,122.52
867,Poland,2020,108.6,210615.0,,37899070.0,135.36
868,Poland,2021,114.3,241116.0,7.5,37747124.0,147.77
869,Poland,2022,129.4,,7.7,36821749.0,165.21
870,Portugal,1996,66.9,,,10063945.0,
871,Portugal,1997,68.16,,,10108977.0,
872,Portugal,1998,69.67,56788.0,,10160196.0,
873,Portugal,1999,71.18,68297.0,,10217828.0,
874,Portugal,2000,73.18,77775.0,,10289898.0,
875,Portugal,2001,76.41,61609.0,,10362722.0,
876,Portugal,2002,79.24,50611.0,,10419631.0,
877,Portugal,2003,81.8,31425.0,,10458821.0,
878,Portugal,2004,83.85,21093.0,,10483861.0,
879,Portugal,2005,85.64,21741.0,,10503330.0,
880,Portugal,2006,88.25,22741.0,,10522288.0,
881,Portugal,2007,90.39,29661.0,,10542964.0,
882,Portugal,2008,92.78,29718.0,,10558177.0,107.53
883,Portugal,2009,91.95,32307.0,,10568247.0,106.54
884,Portugal,2010,93.22,27575.0,,10573100.0,107.36
885,Portugal,2011,96.54,19667.0,,10557560.0,102.09
886,Portugal,2012,99.22,14606.0,,10514844.0,94.87
887,Portugal,2013,99.65,17554.0,6.2,10457295.0,93.09
888,Portugal,2014,99.5,19516.0,,10401062.0,97.04
889,Portugal,2015,100.0,29896.0,,10358076.0,100.0
890,Portugal,2016,100.64,29925.0,,10325452.0,107.12
891,Portugal,2017,102.2,36639.0,,10300300.0,117.02
892,Portugal,2018,103.4,43170.0,6.7,10283822.0,129.03
893,Portugal,2019,103.71,72725.0,,10286263.0,141.88
894,Portugal,2020,103.58,67160.0,,10297081.0,154.33
895,Portugal,2021,104.55,50721.0,7.0,10361831.0,168.84
896,Portugal,2022,113.03,,7.0,10409704.0,190.17
897,Romania,1996,3.25,,,22619004.0,
898,Romania,1997,8.29,,,22553978.0,
899,Romania,1998,13.19,,,22507344.0,
900,Romania,1999,19.23,,,22472040.0,
901,Romania,2000,28.01,,,22442971.0,
902,Romania,2001,37.66,,,22131970.0,
903,Romania,2002,46.14,,,21730496.0,
904,Romania,2003,53.18,,,21574326.0,
905,Romania,2004,59.51,,,21451748.0,
906,Romania,2005,64.9,,,21319685.0,
907,Romania,2006,69.19,,,21193760.0,
908,Romania,2007,72.58,,,20882982.0,
909,Romania,2008,78.33,138929.0,,20537875.0,
910,Romania,2009,82.7,135844.0,,20367487.0,129.28
911,Romania,2010,87.73,149885.0,,20246871.0,119.54
912,Romania,2011,92.84,147685.0,,20147528.0,104.83
913,Romania,2012,95.98,167266.0,,20058035.0,99.51
914,Romania,2013,99.04,153646.0,7.1,19983693.0,99.26
915,Romania,2014,100.41,136035.0,,19908979.0,97.22
916,Romania,2015,100.0,132795.0,,19815616.0,100.0
917,Romania,2016,98.93,137455.0,,19702267.0,105.95
918,Romania,2017,100.0,177435.0,,19588715.0,112.36
919,Romania,2018,104.08,172578.0,7.3,19473970.0,118.62
920,Romania,2019,108.15,202422.0,,19371648.0,122.69
921,Romania,2020,110.67,145519.0,,19265250.0,128.44
922,Romania,2021,115.21,194642.0,7.7,19122059.0,134.09
923,Romania,2022,129.06,,7.7,19047009.0,143.7
924,Serbia,2006,55.1,,,7411569.0,
925,Serbia,2007,58.3,,,7381579.0,
926,Serbia,2008,65.2,,,7350222.0,
927,Serbia,2009,70.5,,,7320807.0,
928,Serbia,2010,74.9,,,7291436.0,
929,Serbia,2011,83.3,,,7234099.0,
930,Serbia,2012,89.4,,,7199077.0,
931,Serbia,2013,96.3,,4.9,7164132.0,
932,Serbia,2014,98.5,,,7130576.0,
933,Serbia,2015,100.0,,,7095383.0,
934,Serbia,2016,101.3,,,7058322.0,
935,Serbia,2017,104.7,,,7020858.0,
936,Serbia,2018,106.8,,5.6,6982604.0,
937,Serbia,2019,108.8,,,6945235.0,
938,Serbia,2020,110.7,,,6899126.0,
939,Serbia,2021,115.2,,6.0,6834326.0,
940,Serbia,2022,128.7,,,6730777.0,
941,Sweden,1996,76.16,,,8840998.0,
942,Sweden,1997,77.54,,,8846062.0,
943,Sweden,1998,78.32,49391.0,,8850974.0,
944,Sweden,1999,78.76,49839.0,,8857874.0,
945,Sweden,2000,79.78,58659.0,,8872109.0,
946,Sweden,2001,81.92,60795.0,,8895960.0,
947,Sweden,2002,83.51,64087.0,,8924958.0,
948,Sweden,2003,85.44,63795.0,,8958229.0,
949,Sweden,2004,86.32,62028.0,,8993531.0,
950,Sweden,2005,87.03,65229.0,,9029572.0,52.04
951,Sweden,2006,88.34,95750.0,,9080505.0,58.46
952,Sweden,2007,89.82,99485.0,,9148092.0,65.74
953,Sweden,2008,92.83,101171.0,,9219637.0,66.47
954,Sweden,2009,94.63,102280.0,,9298515.0,68.57
955,Sweden,2010,96.43,98801.0,,9378126.0,73.97
956,Sweden,2011,97.75,96467.0,,9449213.0,75.87
957,Sweden,2012,98.66,103059.0,,9519374.0,76.83
958,Sweden,2013,99.1,115845.0,7.9,9600379.0,80.79
959,Sweden,2014,99.3,126966.0,,9696110.0,88.4
960,Sweden,2015,100.0,134240.0,,9799186.0,100.0
961,Sweden,2016,101.14,163005.0,,9923085.0,108.24
962,Sweden,2017,103.02,144489.0,,10057698.0,115.43
963,Sweden,2018,105.12,132602.0,7.8,10175214.0,114.35
964,Sweden,2019,106.93,115805.0,,10278887.0,117.19
965,Sweden,2020,107.63,82518.0,,10353442.0,122.11
966,Sweden,2021,110.49,90631.0,7.5,10415811.0,134.46
967,Sweden,2022,119.39,,7.4,10486941.0,139.25
968,Slovenia,1996,45.86,,,1988628.0,
969,Slovenia,1997,49.68,,,1985956.0,
970,Slovenia,1998,53.61,4603.0,,1981629.0,
971,Slovenia,1999,56.89,4941.0,,1983045.0,
972,Slovenia,2000,61.98,6185.0,,1988925.0,
973,Slovenia,2001,67.33,7803.0,,1992060.0,
974,Slovenia,2002,72.37,9134.0,,1994530.0,
975,Slovenia,2003,76.46,9279.0,,1995733.0,
976,Slovenia,2004,79.26,10171.0,,1997012.0,
977,Slovenia,2005,81.19,15041.0,,2000474.0,
978,Slovenia,2006,83.25,20016.0,,2006868.0,
979,Slovenia,2007,86.42,29193.0,,2018122.0,120.85
980,Slovenia,2008,91.19,30693.0,,2021316.0,129.31
981,Slovenia,2009,91.97,30296.0,,2039669.0,117.06
982,Slovenia,2010,93.86,15416.0,,2048583.0,117.21
983,Slovenia,2011,95.81,14083.0,,2052843.0,120.39
984,Slovenia,2012,98.5,15022.0,,2057159.0,112.09
985,Slovenia,2013,100.4,13871.0,7.0,2059953.0,106.21
986,Slovenia,2014,100.77,13846.0,,2061980.0,99.2
987,Slovenia,2015,100.0,15420.0,,2063531.0,100.0
988,Slovenia,2016,99.85,16623.0,,2065042.0,103.25
989,Slovenia,2017,101.4,18808.0,,2066388.0,111.79
990,Slovenia,2018,103.36,28455.0,7.3,2073894.0,121.55
991,Slovenia,2019,105.11,31319.0,,2088385.0,129.69
992,Slovenia,2020,104.82,36110.0,,2102419.0,135.66
993,Slovenia,2021,106.97,23624.0,7.5,2108079.0,151.32
994,Slovenia,2022,116.94,,7.5,2111986.0,173.65
995,Slovakia,1996,43.89,,,5373361.0,
996,Slovakia,1997,46.53,,,5383291.0,
997,Slovakia,1998,49.64,2052.0,,5390516.0,
998,Slovakia,1999,54.82,2072.0,,5396020.0,
999,Slovakia,2000,61.5,2274.0,,5388720.0,
1000,Slovakia,2001,65.9,2023.0,,5378867.0,
1001,Slovakia,2002,68.21,2312.0,,5376912.0,
1002,Slovakia,2003,73.96,2603.0,,5373374.0,
1003,Slovakia,2004,79.49,4460.0,,5372280.0,
1004,Slovakia,2005,81.71,5276.0,,5372807.0,
1005,Slovakia,2006,85.19,5589.0,,5373054.0,75.99
1006,Slovakia,2007,86.8,8624.0,,5374622.0,98.0
1007,Slovakia,2008,90.22,8765.0,,5379233.0,115.55
1008,Slovakia,2009,91.05,6346.0,,5386406.0,100.82
1009,Slovakia,2010,91.69,5272.0,,5391428.0,96.78
1010,Slovakia,2011,95.43,4829.0,,5398384.0,95.33
1011,Slovakia,2012,99.0,5419.0,,5407579.0,92.75
1012,Slovakia,2013,100.45,5149.0,7.0,5413393.0,93.59
1013,Slovakia,2014,100.35,5357.0,,5418649.0,94.91
1014,Slovakia,2015,100.0,6997.0,,5423801.0,100.0
1015,Slovakia,2016,99.52,7686.0,,5430798.0,106.7
1016,Slovakia,2017,100.9,7188.0,,5439232.0,112.99
1017,Slovakia,2018,103.46,7253.0,7.1,5446771.0,121.32
1018,Slovakia,2019,106.33,7016.0,,5454147.0,132.39
1019,Slovakia,2020,108.47,6775.0,,5458827.0,145.06
1020,Slovakia,2021,111.53,5733.0,7.1,5447247.0,154.33
1021,Slovakia,2022,125.05,,7.0,5431752.0,175.47
1022,Türkiye,1996,1.57,,,62911139.0,
1023,Türkiye,1997,2.92,,,64063168.0,
1024,Türkiye,1998,5.32,,,65214119.0,
1025,Türkiye,1999,8.58,,,66337994.0,
1026,Türkiye,2000,13.14,,,65809463.0,
1027,Türkiye,2001,20.6,,,65166331.0,
1028,Türkiye,2002,30.28,,,66002506.0,
1029,Türkiye,2003,37.94,,,66794551.0,
1030,Türkiye,2004,41.76,,,67598736.0,
1031,Türkiye,2005,45.15,,,68435380.0,
1032,Türkiye,2006,49.34,,,69295253.0,
1033,Türkiye,2007,53.66,,,70158112.0,
1034,Türkiye,2008,59.27,,,71051678.0,
1035,Türkiye,2009,62.97,,,72039206.0,
1036,Türkiye,2010,68.37,,,73142150.0,58.11
1037,Türkiye,2011,72.79,,,74223629.0,62.14
1038,Türkiye,2012,79.31,,,75175827.0,68.03
1039,Türkiye,2013,85.22,,5.7,76147624.0,75.79
1040,Türkiye,2014,92.81,,,77181884.0,86.11
1041,Türkiye,2015,100.0,,,78218479.0,100.0
1042,Türkiye,2016,107.66,,,79277962.0,113.27
1043,Türkiye,2017,119.63,,,80312698.0,124.83
1044,Türkiye,2018,139.17,,5.7,81407204.0,133.4
1045,Türkiye,2019,160.3,,,82579440.0,140.64
1046,Türkiye,2020,179.98,,,83384680.0,175.5
1047,Türkiye,2021,215.24,,5.6,84147318.0,245.4
1048,Türkiye,2022,370.82,,,84979913.0,636.73
1049,United Kingdom,1996,68.8,,,58166950.0,
1050,United Kingdom,1997,70.1,,,58316954.0,
1051,United Kingdom,1998,71.2,332390.0,,58487141.0,
1052,United Kingdom,1999,72.1,354077.0,,58682466.0,
1053,United Kingdom,2000,72.7,364370.0,,58892514.0,
1054,United Kingdom,2001,73.6,372205.0,,59119673.0,
1055,United Kingdom,2002,74.5,385901.0,,59370479.0,
1056,United Kingdom,2003,75.5,431487.0,,59647577.0,
1057,United Kingdom,2004,76.5,518097.0,,59987905.0,
1058,United Kingdom,2005,78.1,496469.0,,60401206.0,78.96
1059,United Kingdom,2006,79.9,529008.0,,60846820.0,85.1
1060,United Kingdom,2007,81.8,526714.0,,61322463.0,93.54
1061,United Kingdom,2008,84.7,590242.0,,61806995.0,89.41
1062,United Kingdom,2009,86.6,566514.0,,62276270.0,81.44
1063,United Kingdom,2010,89.4,590950.0,,62766365.0,86.15
1064,United Kingdom,2011,93.4,566044.0,,63258810.0,84.88
1065,United Kingdom,2012,96.1,498040.0,,63700215.0,85.2
1066,United Kingdom,2013,98.5,526046.0,7.3,64128273.0,87.39
1067,United Kingdom,2014,100.0,631991.0,,64602298.0,94.4
1068,United Kingdom,2015,100.0,631452.0,,65116219.0,100.0
1069,United Kingdom,2016,100.7,588993.0,,65611593.0,106.99
1070,United Kingdom,2017,103.4,644209.0,,66058859.0,111.86
1071,United Kingdom,2018,105.9,603953.0,7.6,66460344.0,115.53
1072,United Kingdom,2019,107.8,680906.0,,66836327.0,116.67
1073,United States,2002,75.77,,,,
1074,United States,2003,77.49,,,,
1075,United States,2004,79.6,,,,
1076,United States,2005,82.54,,,,
1077,United States,2006,85.16,,,,
1078,United States,2007,87.4,,,,
1079,United States,2008,91.22,,,,
1080,United States,2009,90.46,,,,
1081,United States,2010,92.66,,,,
1082,United States,2011,96.2,,,,
1083,United States,2012,98.23,,,,
1084,United States,2013,99.46,,,,
1085,United States,2014,100.76,,,,
1086,United States,2015,100.0,,,,
1087,United States,2016,100.57,,,,
1088,United States,2017,102.34,,,,
1089,United States,2018,104.55,,,,
1090,United States,2019,105.99,,,,
1091,United States,2020,106.8,,,,
1092,United States,2021,112.5,,,,
1093,United States,2022,122.27,,,,
1094,Kosovo*,2016,100.27,,,1777568.0,
1095,Kosovo*,2017,101.77,,,1791019.0,
1096,Kosovo*,2018,102.84,,6.0,1797086.0,
1097,Kosovo*,2019,105.59,,,1788891.0,
1098,Kosovo*,2020,105.8,,,1790152.0,
1099,Kosovo*,2021,109.35,,,,
1100,Kosovo*,2022,122.01,,,,
1101,Armenia,2005,,1497.0,,3217517.0,
1102,Armenia,2006,,1335.0,,3221094.0,
1103,Armenia,2007,,1112.0,,3226520.0,
1104,Azerbaijan,2005,,2013.0,,8391850.0,
1105,Azerbaijan,2007,,1954.0,,8581300.0,
1106,Bosnia and Herzegovina,2007,,5620.0,,3843932.0,
1107,Belarus,2005,,13031.0,,9775307.0,
1108,Belarus,2006,,14124.0,,9732501.0,
1109,Belarus,2007,,14155.0,,9702116.0,
1110,Switzerland,1998,,95955.0,,7110001.0,
1111,Switzerland,1999,,107953.0,,7143991.0,
1112,Switzerland,2000,,110302.0,,7184250.0,
1113,Switzerland,2001,,124077.0,,7229854.0,
1114,Switzerland,2002,,127340.0,,7284753.0,
1115,Switzerland,2003,,119783.0,,7339001.0,
1116,Switzerland,2004,,120188.0,,7389625.0,
1117,Israel,2007,,21285.0,,,
1118,Kyrgyzstan,2006,,3420.0,,,
1119,Kyrgyzstan,2007,,3960.0,,,
1120,Liechtenstein,2008,,578.0,,35473.0,
1121,Liechtenstein,2009,,584.0,,35742.0,
1122,Liechtenstein,2010,,591.0,,36022.0,
1123,Liechtenstein,2011,,650.0,,36312.0,
1124,Liechtenstein,2012,,671.0,,36657.0,
1125,Liechtenstein,2013,,696.0,,36984.0,
1126,Liechtenstein,2014,,615.0,,37248.0,
1127,Liechtenstein,2015,,657.0,,37494.0,
1128,Liechtenstein,2016,,607.0,,37716.0,
1129,Liechtenstein,2017,,645.0,,37962.0,
1130,Liechtenstein,2018,,649.0,,38246.0,
1131,Liechtenstein,2019,,727.0,,38563.0,
1132,Liechtenstein,2020,,713.0,,38901.0,
1133,Liechtenstein,2021,,669.0,,39182.0,
1134,Moldova,2006,,1968.0,,3585523.0,
1135,Moldova,2007,,2070.0,,3576907.0,
1136,Montenegro,2010,,5749.0,,619426.0,
1137,Montenegro,2011,,6025.0,,620079.0,
1138,Montenegro,2012,,5727.0,,620601.0,
1139,Montenegro,2013,,5112.0,5.7,621207.0,
1140,Montenegro,2014,,5353.0,,621810.0,
1141,North Macedonia,2000,,639.0,,2026345.0,
1142,North Macedonia,2001,,458.0,,2034882.0,
1143,North Macedonia,2002,,2259.0,,2031153.0,
1144,North Macedonia,2004,,1718.0,,2032544.0,
1145,Russia,2005,,177230.0,,143113885.0,
1146,Russia,2006,,186380.0,,142487260.0,
1147,Russia,2007,,286970.0,,142114903.0,
1148,San Marino,2007,,429.0,,31211.0,
1149,Tajikistan,2006,,1042.0,,,
1150,Uzbekistan,2006,,6418.0,,,
1151,Euro area - 18 countries (2014),2018,,,7.3,,
1152,European Union - 27 countries (2007-2013),2018,,,7.3,,
1153,Andorra,1986,,,,45785.0,
1154,Andorra,1987,,,,47714.0,
1155,Andorra,1988,,,,49490.0,
1156,Andorra,1989,,,,50708.0,
1157,Andorra,1990,,,,52697.0,
1158,Andorra,1991,,,,56778.0,
1159,Andorra,1992,,,,60324.0,
1160,Andorra,1993,,,,63413.0,
1161,Andorra,1994,,,,64769.0,
1162,Andorra,1995,,,,64085.0,
1163,Andorra,1996,,,,64169.0,
1164,Andorra,1997,,,,64893.0,
1165,Andorra,1998,,,,65592.0,
1166,Andorra,1999,,,,65924.0,
1167,Andorra,2000,,,,65908.0,
1168,Andorra,2001,,,,66089.0,
1169,Andorra,2002,,,,66747.0,
1170,Andorra,2003,,,,69740.0,
1171,Andorra,2004,,,,74598.0,
1172,Andorra,2005,,,,77712.0,
1173,Andorra,2006,,,,79886.0,
1174,Andorra,2007,,,,82180.0,
1175,Andorra,2008,,,,83811.0,
1176,Andorra,2009,,,,84283.0,
1177,Andorra,2010,,,,84549.0,
1178,Andorra,2011,,,,78115.0,
1179,Andorra,2012,,,,77181.0,
1180,Andorra,2016,,,,72419.0,
1181,Andorra,2018,,,,75486.0,
1182,Andorra,2019,,,,76860.0,
1183,Andorra,2022,,,,80562.0,
1184,Albania,1960,,,,1608800.0,
1185,Albania,1961,,,,1659800.0,
1186,Albania,1962,,,,1711319.0,
1187,Albania,1963,,,,1762621.0,
1188,Albania,1964,,,,1814135.0,
1189,Albania,1965,,,,1864791.0,
1190,Albania,1966,,,,1914573.0,
1191,Albania,1967,,,,1965598.0,
1192,Albania,1968,,,,2022272.0,
1193,Albania,1969,,,,2081695.0,
1194,Albania,1970,,,,2135479.0,
1195,Albania,1971,,,,2187853.0,
1196,Albania,1972,,,,2243126.0,
1197,Albania,1973,,,,2296752.0,
1198,Albania,1974,,,,2350124.0,
1199,Albania,1975,,,,2404831.0,
1200,Albania,1976,,,,2458526.0,
1201,Albania,1977,,,,2513546.0,
1202,Albania,1978,,,,2566266.0,
1203,Albania,1979,,,,2617832.0,
1204,Albania,1980,,,,2671997.0,
1205,Albania,1981,,,,2726056.0,
1206,Albania,1982,,,,2784278.0,
1207,Albania,1983,,,,2843960.0,
1208,Albania,1984,,,,2904429.0,
1209,Albania,1985,,,,2964762.0,
1210,Albania,1986,,,,3022635.0,
1211,Albania,1987,,,,3083605.0,
1212,Albania,1988,,,,3142336.0,
1213,Albania,1989,,,,3211964.0,
1214,Albania,1990,,,,3266790.0,
1215,Albania,1991,,,,3247039.0,
1216,Albania,1992,,,,3227287.0,
1217,Albania,1993,,,,3207536.0,
1218,Albania,1994,,,,3187784.0,
1219,Albania,1995,,,,3168033.0,
1220,Albania,1996,,,,3148281.0,
1221,Albania,1997,,,,3128530.0,
1222,Albania,1998,,,,3108778.0,
1223,Albania,1999,,,,3089027.0,
1224,Albania,2000,,,,3060173.0,
1225,Albania,2001,,,,3060169.0,
1226,Albania,2002,,,,3051006.0,
1227,Albania,2003,,,,3039612.0,
1228,Albania,2004,,,,3026933.0,
1229,Albania,2005,,,,3011482.0,
1230,Albania,2006,,,,2992542.0,
1231,Albania,2007,,,,2970011.0,
1232,Albania,2008,,,,2947311.0,
1233,Albania,2009,,,,2927515.0,
1234,Albania,2010,,,,2913018.0,
1235,Albania,2011,,,,2905185.0,
1236,Albania,2012,,,,2900389.0,
1237,Albania,2013,,,,2895082.0,
1238,Albania,2014,,,,2889095.0,
1239,Albania,2015,,,,2880694.0,
1240,Armenia,1996,,,,3247400.0,
1241,Armenia,1997,,,,3242100.0,
1242,Armenia,1998,,,,3235150.0,
1243,Armenia,1999,,,,3229500.0,
1244,Armenia,2000,,,,3221100.0,
1245,Armenia,2001,,,,3214100.0,
1246,Armenia,2002,,,,3211600.0,
1247,Armenia,2003,,,,3211250.0,
1248,Armenia,2004,,,,3214000.0,
1249,Armenia,2008,,,,3234031.0,
1250,Armenia,2009,,,,3243729.0,
1251,Armenia,2010,,,,3256066.0,
1252,Armenia,2011,,,,3268468.0,
1253,Armenia,2015,,,,3004588.0,
1254,Armenia,2016,,,,2992364.0,
1255,Armenia,2017,,,,2979442.0,
1256,Armenia,2018,,,,2969001.0,
1257,Armenia,2019,,,,2962482.0,
1258,Armenia,2020,,,,2961473.0,
1259,Austria,1960,,,,7047539.0,
1260,Austria,1961,,,,7086299.0,
1261,Austria,1962,,,,7129864.0,
1262,Austria,1963,,,,7175811.0,
1263,Austria,1964,,,,7223801.0,
1264,Austria,1965,,,,7270889.0,
1265,Austria,1966,,,,7322066.0,
1266,Austria,1967,,,,7376998.0,
1267,Austria,1968,,,,7415403.0,
1268,Austria,1969,,,,7441055.0,
1269,Austria,1970,,,,7467086.0,
1270,Austria,1971,,,,7500482.0,
1271,Austria,1972,,,,7544201.0,
1272,Austria,1973,,,,7586115.0,
1273,Austria,1974,,,,7599038.0,
1274,Austria,1975,,,,7578903.0,
1275,Austria,1976,,,,7565525.0,
1276,Austria,1977,,,,7568430.0,
1277,Austria,1978,,,,7562305.0,
1278,Austria,1979,,,,7549425.0,
1279,Austria,1980,,,,7549433.0,
1280,Austria,1981,,,,7568710.0,
1281,Austria,1982,,,,7574140.0,
1282,Austria,1983,,,,7561910.0,
1283,Austria,1984,,,,7561434.0,
1284,Austria,1985,,,,7564985.0,
1285,Austria,1986,,,,7569794.0,
1286,Austria,1987,,,,7574586.0,
1287,Austria,1988,,,,7585317.0,
1288,Austria,1989,,,,7619567.0,
1289,Austria,1990,,,,7677850.0,
1290,Austria,1991,,,,7754891.0,
1291,Austria,1992,,,,7840709.0,
1292,Austria,1993,,,,7905633.0,
1293,Austria,1994,,,,7936118.0,
1294,Austria,1995,,,,7948278.0,
1295,Azerbaijan,1996,,,,7763000.0,
1296,Azerbaijan,1997,,,,7838250.0,
1297,Azerbaijan,1998,,,,7913000.0,
1298,Azerbaijan,1999,,,,7982750.0,
1299,Azerbaijan,2000,,,,8048600.0,
1300,Azerbaijan,2001,,,,8111200.0,
1301,Azerbaijan,2002,,,,8171950.0,
1302,Azerbaijan,2003,,,,8234100.0,
1303,Azerbaijan,2004,,,,8306500.0,
1304,Azerbaijan,2006,,,,8484550.0,
1305,Azerbaijan,2008,,,,8763400.0,
1306,Azerbaijan,2009,,,,8947243.0,
1307,Azerbaijan,2010,,,,9054332.0,
1308,Azerbaijan,2011,,,,9173082.0,
1309,Azerbaijan,2012,,,,9295784.0,
1310,Azerbaijan,2013,,,,9416801.0,
1311,Azerbaijan,2014,,,,9535079.0,
1312,Azerbaijan,2015,,,,9649341.0,
1313,Azerbaijan,2016,,,,9757812.0,
1314,Azerbaijan,2017,,,,9854033.0,
1315,Azerbaijan,2018,,,,9939771.0,
1316,Azerbaijan,2019,,,,10024283.0,
1317,Azerbaijan,2020,,,,10093121.0,
1318,Azerbaijan,2021,,,,10137750.0,
1319,Azerbaijan,2022,,,,10141756.0,
1320,Bosnia and Herzegovina,1960,,,,3238989.0,
1321,Bosnia and Herzegovina,1961,,,,3297769.0,
1322,Bosnia and Herzegovina,1962,,,,3368020.0,
1323,Bosnia and Herzegovina,1963,,,,3443289.0,
1324,Bosnia and Herzegovina,1964,,,,3516751.0,
1325,Bosnia and Herzegovina,1965,,,,3590488.0,
1326,Bosnia and Herzegovina,1966,,,,3664419.0,
1327,Bosnia and Herzegovina,1967,,,,3734051.0,
1328,Bosnia and Herzegovina,1968,,,,3750866.0,
1329,Bosnia and Herzegovina,1969,,,,3710120.0,
1330,Bosnia and Herzegovina,1970,,,,3708455.0,
1331,Bosnia and Herzegovina,1971,,,,3760174.0,
1332,Bosnia and Herzegovina,1972,,,,3817090.0,
1333,Bosnia and Herzegovina,1973,,,,3871556.0,
1334,Bosnia and Herzegovina,1974,,,,3924346.0,
1335,Bosnia and Herzegovina,1975,,,,3977729.0,
1336,Bosnia and Herzegovina,1976,,,,4032039.0,
1337,Bosnia and Herzegovina,1977,,,,4084725.0,
1338,Bosnia and Herzegovina,1978,,,,4133975.0,
1339,Bosnia and Herzegovina,1979,,,,4147344.0,
1340,Bosnia and Herzegovina,1980,,,,4125486.0,
1341,Bosnia and Herzegovina,1981,,,,4136196.0,
1342,Bosnia and Herzegovina,1982,,,,4180785.0,
1343,Bosnia and Herzegovina,1983,,,,4225977.0,
1344,Bosnia and Herzegovina,1984,,,,4271305.0,
1345,Bosnia and Herzegovina,1985,,,,4315607.0,
1346,Bosnia and Herzegovina,1986,,,,4358448.0,
1347,Bosnia and Herzegovina,1987,,,,4400459.0,
1348,Bosnia and Herzegovina,1988,,,,4441436.0,
1349,Bosnia and Herzegovina,1989,,,,4480351.0,
1350,Bosnia and Herzegovina,1990,,,,4508562.0,
1351,Bosnia and Herzegovina,1991,,,,4452061.0,
1352,Bosnia and Herzegovina,1992,,,,4320300.0,
1353,Bosnia and Herzegovina,1993,,,,4188550.0,
1354,Bosnia and Herzegovina,1994,,,,4056800.0,
1355,Bosnia and Herzegovina,1995,,,,3925050.0,
1356,Bosnia and Herzegovina,1996,,,,3793320.0,
1357,Bosnia and Herzegovina,1997,,,,3638588.0,
1358,Bosnia and Herzegovina,1998,,,,3619377.0,
1359,Bosnia and Herzegovina,1999,,,,3721051.0,
1360,Bosnia and Herzegovina,2000,,,,3771401.0,
1361,Bosnia and Herzegovina,2001,,,,3801442.0,
1362,Bosnia and Herzegovina,2002,,,,3821758.0,
1363,Bosnia and Herzegovina,2003,,,,3833882.0,
1364,Bosnia and Herzegovina,2004,,,,3839973.0,
1365,Bosnia and Herzegovina,2005,,,,3842591.0,
1366,Bosnia and Herzegovina,2006,,,,3843334.0,
1367,Bosnia and Herzegovina,2008,,,,3843922.0,
1368,Bosnia and Herzegovina,2009,,,,3844022.0,
1369,Bosnia and Herzegovina,2010,,,,3843615.0,
1370,Bosnia and Herzegovina,2011,,,,3841224.0,
